role,skill_name,jobs,share_pct
it security analyst,Azure,4,8.9
it security analyst,CISSP,3,6.7
it security analyst,Splunk,3,6.7
it security analyst,Windows,3,6.7
it security analyst,Excel,2,4.4
it security analyst,Data Governance,2,4.4
it security analyst,Oracle,2,4.4
it security analyst,AWS,1,2.2
it security analyst,DevOps,1,2.2
it service desk manager,Jira,2,16.7
it service desk manager,Excel,1,8.3
it service desk manager,ServiceNow,1,8.3
it service desk manager,Cybersecurity,1,8.3
it service desk manager,Active Directory,1,8.3
it service desk manager,Windows,1,8.3
it specialist,Windows,55,23.9
it specialist,Active Directory,41,17.8
it specialist,Cybersecurity,21,9.1
it specialist,VMware,12,5.2
it specialist,Azure,11,4.8
it specialist,Incident Response,10,4.3
it specialist,Excel,10,4.3
it specialist,Linux,9,3.9
it specialist,SQL,9,3.9
it specialist,ServiceNow,8,3.5
it specialist,SAP,6,2.6
it specialist,PHP,4,1.7
it specialist,Oracle,4,1.7
it specialist,Firewalls,3,1.3
it specialist,PowerShell,3,1.3
it support,Windows,11,73.3
it support,Active Directory,7,46.7
it support,Azure,2,13.3
it support,Jira,1,6.7
it support,ServiceNow,1,6.7
it support,Firewalls,1,6.7
it support analyst,Windows,16,47.1
it support analyst,Active Directory,13,38.2
it support analyst,Excel,5,14.7
it support analyst,Azure,3,8.8
it support analyst,Linux,3,8.8
it support analyst,SQL,2,5.9
it support analyst,Firewalls,2,5.9
it support analyst,ServiceNow,1,2.9
it support analyst,Incident Response,1,2.9
it support engineer,Windows,10,38.5
it support engineer,Azure,6,23.1
it support engineer,Active Directory,5,19.2
it support engineer,Firewalls,3,11.5
it support engineer,Linux,3,11.5
it support engineer,AWS,2,7.7
it support engineer,Power BI,1,3.8
it support engineer,SAP,1,3.8
it support engineer,Segment,1,3.8
it support manager,Windows,7,43.8
it support manager,VMware,4,25.0
it support manager,Firewalls,3,18.8
it support manager,Active Directory,3,18.8
it support manager,Azure,2,12.5
it support manager,SAP,1,6.2
it support manager,Jira,1,6.2
it support manager,Linux,1,6.2
it support manager,PowerShell,1,6.2
it support manager,Cybersecurity,1,6.2
it support manager,Bash,1,6.2
it support specialist,Windows,23,32.4
it support specialist,Active Directory,11,15.5
it support specialist,Azure,8,11.3
it support specialist,ServiceNow,5,7.0
it support specialist,Firewalls,4,5.6
it support specialist,Cybersecurity,4,5.6
it support specialist,Jira,2,2.8
it support specialist,VMware,2,2.8
it support specialist,MCP,1,1.4
it support specialist,Machine Learning,1,1.4
it support specialist,Incident Response,1,1.4
it support specialist,System Design,1,1.4
it support specialist,User Research,1,1.4
it support specialist,SAP,1,1.4
it support specialist,Risk Management,1,1.4
it support supervisor,Active Directory,1,9.1
it support supervisor,Windows,1,9.1
it support technician,Windows,20,52.6
it support technician,Active Directory,5,13.2
it support technician,Azure,4,10.5
it support technician,Excel,3,7.9
it support technician,System Design,3,7.9
it support technician,Jira,3,7.9
it support technician,ServiceNow,3,7.9
it support technician,Firewalls,3,7.9
it support technician,Unix,2,5.3
it support technician,AWS,2,5.3
it support technician,VMware,2,5.3
it support technician,SQL,2,5.3
it support technician,Salesforce,1,2.6
it support technician,Linux,1,2.6
it support technician,MCP,1,2.6
it systems administrator,Windows,10,37.0
it systems administrator,Azure,9,33.3
it systems administrator,VMware,8,29.6
it systems administrator,Firewalls,5,18.5
it systems administrator,Linux,5,18.5
it systems administrator,PowerShell,3,11.1
it systems administrator,SQL,3,11.1
it systems administrator,AWS,2,7.4
it systems administrator,Active Directory,2,7.4
it systems administrator,Cybersecurity,2,7.4
it systems administrator,DevOps,1,3.7
it systems administrator,Oracle,1,3.7
it systems administrator,SIEM,1,3.7
it systems administrator,Risk Management,1,3.7
it systems engineer,Windows,17,29.8
it systems engineer,VMware,13,22.8
it systems engineer,Linux,10,17.5
it systems engineer,Active Directory,8,14.0
it systems engineer,PowerShell,7,12.3
it systems engineer,Excel,5,8.8
it systems engineer,Azure,5,8.8
it systems engineer,Firewalls,4,7.0
it systems engineer,Python,3,5.3
it systems engineer,Ansible,2,3.5
it systems engineer,AWS,2,3.5
it systems engineer,DevOps,2,3.5
it systems engineer,Oracle,2,3.5
it systems engineer,Terraform,1,1.8
it systems engineer,Cybersecurity,1,1.8
it technician,Windows,42,45.7
it technician,Active Directory,21,22.8
it technician,VMware,9,9.8
it technician,Azure,9,9.8
it technician,Linux,6,6.5
it technician,SQL,6,6.5
it technician,MCP,4,4.3
it technician,Cybersecurity,4,4.3
it technician,Firewalls,4,4.3
it technician,Excel,3,3.3
it technician,Unix,1,1.1
it technician,System Design,1,1.1
it technician,AWS,1,1.1
it technician,Bash,1,1.1
it technician,Power BI,1,1.1
java developer,Java,306,94.2
java developer,Spring,207,63.7
java developer,Spring Boot,124,38.2
java developer,SQL,95,29.2
java developer,AWS,81,24.9
java developer,Git,74,22.8
java developer,Microservices,73,22.5
java developer,Oracle,62,19.1
java developer,Angular,53,16.3
java developer,JavaScript,52,16.0
java developer,Jenkins,46,14.2
java developer,Kafka,44,13.5
java developer,Docker,42,12.9
java developer,Kubernetes,40,12.3
java developer,Unit Testing,37,11.4
java fullstack developer,Java,60,96.8
java fullstack developer,Spring,48,77.4
java fullstack developer,Angular,31,50.0
java fullstack developer,JavaScript,31,50.0
java fullstack developer,Microservices,29,46.8
java fullstack developer,SQL,26,41.9
java fullstack developer,Spring Boot,25,40.3
java fullstack developer,CSS,21,33.9
java fullstack developer,AWS,20,32.3
java fullstack developer,React,19,30.6
java fullstack developer,HTML,19,30.6
java fullstack developer,Oracle,18,29.0
java fullstack developer,DevOps,15,24.2
java fullstack developer,Jenkins,13,21.0
java fullstack developer,CI/CD,13,21.0
java fullstack engineer,Java,10,100.0
java fullstack engineer,Spring,6,60.0
java fullstack engineer,Spring Boot,5,50.0
java fullstack engineer,JavaScript,4,40.0
java fullstack engineer,Unix,4,40.0
java fullstack engineer,Angular,4,40.0
java fullstack engineer,DevOps,3,30.0
java fullstack engineer,HTML,3,30.0
java fullstack engineer,Jenkins,3,30.0
java fullstack engineer,jQuery,2,20.0
java fullstack engineer,XML,2,20.0
java fullstack engineer,AWS,2,20.0
java fullstack engineer,Elasticsearch,2,20.0
java fullstack engineer,Python,2,20.0
java fullstack engineer,Ansible,2,20.0
java software engineer,Java,81,94.2
java software engineer,DevOps,42,48.8
java software engineer,Linux,33,38.4
java software engineer,Spring,22,25.6
java software engineer,AWS,16,18.6
java software engineer,Spring Boot,15,17.4
java software engineer,SQL,12,14.0
java software engineer,Microservices,11,12.8
java software engineer,Angular,10,11.6
java software engineer,JavaScript,10,11.6
java software engineer,Kubernetes,8,9.3
java software engineer,Azure,7,8.1
java software engineer,React,7,8.1
java software engineer,MySQL,6,7.0
java software engineer,Git,6,7.0
javascript developer,JavaScript,15,88.2
javascript developer,React,14,82.4
javascript developer,AWS,7,41.2
javascript developer,CSS,7,41.2
javascript developer,TypeScript,6,35.3
javascript developer,Node.js,5,29.4
javascript developer,Git,5,29.4
javascript developer,HTML,4,23.5
javascript developer,DevOps,3,17.6
javascript developer,CI/CD,3,17.6
javascript developer,JSON,3,17.6
javascript developer,Java,3,17.6
javascript developer,NoSQL,2,11.8
javascript developer,Jira,2,11.8
javascript developer,Data Warehousing,2,11.8
jd edwards business analyst,SQL,140,98.6
linux systems administrator,Linux,31,96.9
linux systems administrator,Python,11,34.4
linux systems administrator,Ansible,9,28.1
linux systems administrator,Bash,8,25.0
linux systems administrator,VMware,5,15.6
linux systems administrator,Terraform,5,15.6
linux systems administrator,Cybersecurity,5,15.6
linux systems administrator,Unix,4,12.5
linux systems administrator,Git,3,9.4
linux systems administrator,Jira,3,9.4
linux systems administrator,AWS,3,9.4
linux systems administrator,Windows,3,9.4
linux systems administrator,Agile / Scrum,2,6.2
linux systems administrator,SAP,2,6.2
linux systems administrator,Risk Management,2,6.2
linux systems engineer,Linux,31,93.9
linux systems engineer,Python,11,33.3
linux systems engineer,Bash,8,24.2
linux systems engineer,Ansible,8,24.2
linux systems engineer,Unix,7,21.2
linux systems engineer,VMware,7,21.2
linux systems engineer,Git,6,18.2
linux systems engineer,CI/CD,5,15.2
linux systems engineer,Firewalls,5,15.2
linux systems engineer,GitLab,4,12.1
linux systems engineer,JSON,3,9.1
linux systems engineer,PHP,3,9.1
linux systems engineer,Kubernetes,3,9.1
linux systems engineer,Ruby,3,9.1
linux systems engineer,Azure,3,9.1
machine learning engineer,Machine Learning,375,94.5
machine learning engineer,Python,61,15.4
machine learning engineer,Deep Learning,51,12.8
machine learning engineer,PyTorch,45,11.3
machine learning engineer,TensorFlow,40,10.1
machine learning engineer,Big Data,34,8.6
machine learning engineer,Java,23,5.8
machine learning engineer,AWS,20,5.0
machine learning engineer,NLP,20,5.0
machine learning engineer,C++,14,3.5
machine learning engineer,Fine-tuning,14,3.5
machine learning engineer,Scala,13,3.3
machine learning engineer,DevOps,13,3.3
machine learning engineer,XGBoost,11,2.8
machine learning engineer,Spark,10,2.5
machine learning operations engineer,Machine Learning,4,36.4
machine learning operations engineer,Python,3,27.3
machine learning operations engineer,Big Data,3,27.3
machine learning operations engineer,CI/CD,2,18.2
machine learning operations engineer,Spark,2,18.2
machine learning operations engineer,Airflow,2,18.2
machine learning operations engineer,DevOps,1,9.1
machine learning operations engineer,PyTorch,1,9.1
machine learning operations engineer,TensorFlow,1,9.1
machine learning operations engineer,SQL,1,9.1
machine learning operations engineer,NoSQL,1,9.1
machine learning operations engineer,Kafka,1,9.1
machine learning operations engineer,Docker,1,9.1
machine learning operations engineer,Java,1,9.1
machine learning operations engineer,BigQuery,1,9.1
machine learning researcher,Machine Learning,11,100.0
machine learning researcher,Deep Learning,4,36.4
machine learning researcher,Python,4,36.4
machine learning researcher,C++,3,27.3
machine learning researcher,PyTorch,2,18.2
machine learning researcher,Statistical Analysis,2,18.2
machine learning researcher,Git,1,9.1
machine learning researcher,Big Data,1,9.1
machine learning researcher,TensorFlow,1,9.1
machine learning researcher,Data Analysis,1,9.1
machine learning researcher,MySQL,1,9.1
machine learning researcher,PHP,1,9.1
machine learning researcher,jQuery,1,9.1
machine learning researcher,React,1,9.1
machine learning researcher,.NET,1,9.1
machine learning scientist,Machine Learning,27,93.1
machine learning scientist,Deep Learning,13,44.8
machine learning scientist,NLP,8,27.6
machine learning scientist,Prototyping,7,24.1
machine learning scientist,Data Analysis,5,17.2
machine learning scientist,Spark,3,10.3
machine learning scientist,Python,3,10.3
machine learning scientist,Data Modeling,3,10.3
machine learning scientist,Big Data,2,6.9
machine learning scientist,NumPy,2,6.9
machine learning scientist,XGBoost,2,6.9
machine learning scientist,Pandas,2,6.9
machine learning scientist,Excel,2,6.9
machine learning scientist,TensorFlow,2,6.9
machine learning scientist,PyTorch,2,6.9
machine learning software engineer,Machine Learning,10,100.0
machine learning software engineer,Kubernetes,2,20.0
machine learning software engineer,Docker,2,20.0
machine learning software engineer,Python,2,20.0
machine learning software engineer,Rust,1,10.0
machine learning software engineer,AWS,1,10.0
machine learning software engineer,Distributed Systems,1,10.0
machine learning software engineer,Bash,1,10.0
machine learning software engineer,Unix,1,10.0
machine learning software engineer,Java,1,10.0
machine learning software engineer,Git,1,10.0
machine learning software engineer,NumPy,1,10.0
machine learning software engineer,PyTorch,1,10.0
machine learning software engineer,CI/CD,1,10.0
machine learning software engineer,NLP,1,10.0
mainframe developer,SQL,17,20.2
mainframe developer,SAS,9,10.7
mainframe developer,Unix,8,9.5
mainframe developer,DevOps,7,8.3
mainframe developer,Java,5,6.0
mainframe developer,Excel,5,6.0
mainframe developer,Unit Testing,4,4.8
mainframe developer,Linux,4,4.8
mainframe developer,Data Analysis,4,4.8
mainframe developer,Jenkins,3,3.6
mainframe developer,ServiceNow,3,3.6
mainframe developer,Ansible,3,3.6
mainframe developer,PostgreSQL,3,3.6
mainframe developer,CI/CD,3,3.6
mainframe developer,Oracle,3,3.6
manager of software engineer,CI/CD,17,35.4
manager of software engineer,AWS,14,29.2
manager of software engineer,Java,14,29.2
manager of software engineer,ServiceNow,10,20.8
manager of software engineer,Data Modeling,6,12.5
manager of software engineer,Cassandra,5,10.4
manager of software engineer,Angular,5,10.4
manager of software engineer,JavaScript,5,10.4
manager of software engineer,SQL,5,10.4
manager of software engineer,Machine Learning,3,6.2
manager of software engineer,System Design,3,6.2
manager of software engineer,React,1,2.1
manager of software engineer,TypeScript,1,2.1
manager of software engineer,C++,1,2.1
manager of software engineer,Redis,1,2.1
manager software engineer,DevOps,2,10.0
manager software engineer,AWS,2,10.0
manager software engineer,Java,2,10.0
manager software engineer,Workday,2,10.0
manager software engineer,CI/CD,1,5.0
manager software engineer,Distributed Systems,1,5.0
manager software engineer,C++,1,5.0
manager software engineer,Unit Testing,1,5.0
manager software engineer,Excel,1,5.0
manager systems engineer,SAP,1,7.1
manufacturing test engineer,C++,1,4.5
manufacturing test engineer,SAP,1,4.5
manufacturing test engineer,Python,1,4.5
manufacturing test engineer,Machine Learning,1,4.5
manufacturing test engineer,Linux,1,4.5
marketing data analyst,Google Analytics,13,40.6
marketing data analyst,Data Analysis,13,40.6
marketing data analyst,Tableau,11,34.4
marketing data analyst,SQL,10,31.2
marketing data analyst,Salesforce,9,28.1
marketing data analyst,Python,4,12.5
marketing data analyst,Excel,4,12.5
marketing data analyst,Data Visualization,3,9.4
marketing data analyst,Power BI,2,6.2
marketing data analyst,BigQuery,2,6.2
marketing data analyst,Looker,2,6.2
marketing data analyst,Segment,2,6.2
marketing data analyst,Mixpanel,1,3.1
marketing data analyst,Firebase,1,3.1
marketing data analyst,Data Pipeline,1,3.1
marketing data analytics product owner,SQL,15,100.0
marketing data analytics product owner,Tableau,15,100.0
marketing data analytics product owner,Data Visualization,15,100.0
marketing data analytics product owner,Power BI,15,100.0
marketing data analytics product owner,Data Analysis,15,100.0
marketing data analytics product owner,Python,15,100.0
master data analyst,SAP,14,58.3
master data analyst,Excel,3,12.5
master data analyst,Data Governance,3,12.5
master data analyst,Data Visualization,2,8.3
master data analyst,Oracle,2,8.3
master data analyst,Segment,2,8.3
master data analyst,SQL,2,8.3
master data analyst,Data Analysis,1,4.2
master data analyst,Dynamics 365,1,4.2
master data analyst,SAS,1,4.2
master data analyst,Informatica,1,4.2
mechanical systems engineer,System Design,6,35.3
mechanical systems engineer,Excel,1,5.9
mechanical test engineer,Data Analysis,3,21.4
mechanical test engineer,Tableau,1,7.1
mechanical test engineer,Excel,1,7.1
mechanical test engineer,Python,1,7.1
mechanical test engineer,MATLAB,1,7.1
mechanical test engineer,Statistical Analysis,1,7.1
mid to devops engineer,Linux,36,100.0
mid to devops engineer,Prometheus,36,100.0
mid to devops engineer,Grafana,36,100.0
ml engineer,Machine Learning,15,88.2
ml engineer,Deep Learning,10,58.8
ml engineer,Python,9,52.9
ml engineer,Git,8,47.1
ml engineer,Linux,7,41.2
ml engineer,C++,7,41.2
ml engineer,GCP,3,17.6
ml engineer,Big Data,2,11.8
ml engineer,DevOps,2,11.8
ml engineer,AWS,2,11.8
ml engineer,Kubernetes,2,11.8
ml engineer,Docker,2,11.8
ml engineer,SAS,1,5.9
ml engineer,Data Analysis,1,5.9
ml engineer,CI/CD,1,5.9
mobile application developer,JavaScript,4,7.5
mobile application developer,React,3,5.7
mobile application developer,Angular,3,5.7
mobile application developer,Java,3,5.7
mobile application developer,TypeScript,2,3.8
mobile application developer,Kotlin,2,3.8
mobile application developer,Spring,2,3.8
mobile application developer,AWS,2,3.8
mobile application developer,.NET,2,3.8
mobile application developer,Azure,2,3.8
mobile application developer,DevOps,2,3.8
mobile application developer,CI/CD,2,3.8
mobile application developer,Firebase,1,1.9
mobile application developer,Node.js,1,1.9
mobile application developer,GitHub,1,1.9
mobile developer,Kotlin,15,44.1
mobile developer,Swift,15,44.1
mobile developer,Java,10,29.4
mobile developer,SQL,7,20.6
mobile developer,React,7,20.6
mobile developer,Git,6,17.6
mobile developer,.NET,5,14.7
mobile developer,Azure,5,14.7
mobile developer,JavaScript,5,14.7
mobile developer,DevOps,4,11.8
mobile developer,TypeScript,4,11.8
mobile developer,Jira,3,8.8
mobile developer,GraphQL,3,8.8
mobile developer,CI/CD,3,8.8
mobile developer,Angular,2,5.9
mobile engineer,Kotlin,19,46.3
mobile engineer,Swift,13,31.7
mobile engineer,React,8,19.5
mobile engineer,Java,6,14.6
mobile engineer,TypeScript,3,7.3
mobile engineer,CI/CD,2,4.9
mobile engineer,GitHub,2,4.9
mobile engineer,Excel,2,4.9
mobile engineer,DevOps,2,4.9
mobile engineer,GraphQL,2,4.9
mobile engineer,.NET,2,4.9
mobile engineer,MySQL,1,2.4
mobile engineer,Firebase,1,2.4
mobile engineer,Python,1,2.4
mobile engineer,System Design,1,2.4
model based systems engineer,System Design,4,21.1
model based systems engineer,Data Modeling,3,15.8
model based systems engineer,Segment,3,15.8
model based systems engineer,Jira,2,10.5
model based systems engineer,Workday,1,5.3
model based systems engineer,SQL,1,5.3
model based systems engineer,Linux,1,5.3
model based systems engineer,Windows,1,5.3
model based systems engineer,C++,1,5.3
model based systems engineer,Oracle,1,5.3
model based systems engineer,Excel,1,5.3
model based systems engineer,SAP,1,5.3
model based systems engineer,Big Data,1,5.3
model based systems engineer,Confluence,1,5.3
model based systems engineer,Python,1,5.3
mulesoft developer,MuleSoft,12,92.3
mulesoft developer,CI/CD,4,30.8
mulesoft developer,Java,3,23.1
mulesoft developer,Salesforce,2,15.4
mulesoft developer,XML,2,15.4
mulesoft developer,Git,2,15.4
mulesoft developer,Azure,2,15.4
mulesoft developer,REST API,1,7.7
mulesoft developer,Unit Testing,1,7.7
mulesoft developer,React,1,7.7
mulesoft developer,Kanban,1,7.7
mulesoft developer,JavaScript,1,7.7
mulesoft developer,Spring,1,7.7
mulesoft developer,Linux,1,7.7
mulesoft developer,Jenkins,1,7.7
net developer,.NET,214,92.2
net developer,SQL,164,70.7
net developer,JavaScript,91,39.2
net developer,Azure,75,32.3
net developer,Angular,62,26.7
net developer,HTML,43,18.5
net developer,CSS,42,18.1
net developer,DevOps,40,17.2
net developer,jQuery,38,16.4
net developer,React,30,12.9
net developer,Git,29,12.5
net developer,Oracle,29,12.5
net developer,XML,27,11.6
net developer,Windows,27,11.6
net developer,AWS,27,11.6
net fullstack developer,.NET,18,94.7
net fullstack developer,SQL,17,89.5
net fullstack developer,Angular,16,84.2
net fullstack developer,JavaScript,9,47.4
net fullstack developer,Azure,8,42.1
net fullstack developer,CSS,6,31.6
net fullstack developer,HTML,5,26.3
net fullstack developer,React,5,26.3
net fullstack developer,DevOps,5,26.3
net fullstack developer,CI/CD,4,21.1
net fullstack developer,Unit Testing,4,21.1
net fullstack developer,JSON,3,15.8
net fullstack developer,XML,3,15.8
net fullstack developer,SSIS,3,15.8
net fullstack developer,NoSQL,2,10.5
net software engineer,.NET,14,87.5
net software engineer,SQL,10,62.5
net software engineer,DevOps,9,56.2
net software engineer,AWS,5,31.2
net software engineer,Azure,5,31.2
net software engineer,JavaScript,5,31.2
net software engineer,NoSQL,4,25.0
net software engineer,GitLab,4,25.0
net software engineer,Python,4,25.0
net software engineer,Oracle,4,25.0
net software engineer,Git,3,18.8
net software engineer,CI/CD,3,18.8
net software engineer,Unit Testing,3,18.8
net software engineer,Windows,2,12.5
net software engineer,Microservices,2,12.5
net web developer,SQL,11,100.0
net web developer,.NET,11,100.0
net web developer,JavaScript,11,100.0
net web developer,Unit Testing,7,63.6
net web developer,CSS,4,36.4
net web developer,HTML,3,27.3
net web developer,jQuery,2,18.2
net web developer,Azure,2,18.2
net web developer,DevOps,1,9.1
net web developer,Windows,1,9.1
net web developer,REST API,1,9.1
net web developer,Angular,1,9.1
net web developer,TypeScript,1,9.1
network administrator,Firewalls,44,45.4
network administrator,Windows,19,19.6
network administrator,Cybersecurity,15,15.5
network administrator,Active Directory,10,10.3
network administrator,VMware,10,10.3
network administrator,Linux,10,10.3
network administrator,DevOps,6,6.2
network administrator,Agile / Scrum,5,5.2
network administrator,PowerShell,5,5.2
network administrator,Azure,5,5.2
network administrator,CISSP,3,3.1
network administrator,AWS,3,3.1
network administrator,Excel,2,2.1
network administrator,Oracle,2,2.1
network administrator,Incident Response,1,1.0
network and systems administrator,Firewalls,9,75.0
network and systems administrator,Windows,6,50.0
network and systems administrator,Active Directory,4,33.3
network and systems administrator,Cybersecurity,3,25.0
network and systems administrator,VMware,2,16.7
network and systems administrator,Azure,1,8.3
network and systems administrator,Linux,1,8.3
network and systems administrator,SQL,1,8.3
network and systems administrator,Big Data,1,8.3
network architect,Firewalls,38,24.1
network architect,Azure,11,7.0
network architect,AWS,10,6.3
network architect,Ansible,10,6.3
network architect,Python,10,6.3
network architect,VMware,9,5.7
network architect,Terraform,8,5.1
network architect,GCP,4,2.5
network architect,Cybersecurity,4,2.5
network architect,Grafana,4,2.5
network architect,Windows,3,1.9
network architect,ServiceNow,3,1.9
network architect,Zero Trust,3,1.9
network architect,Linux,3,1.9
network architect,System Design,3,1.9
network automation engineer,Python,4,2.1
network automation engineer,Ansible,4,2.1
network automation engineer,Firewalls,4,2.1
network automation engineer,DevOps,3,1.6
network automation engineer,CI/CD,2,1.1
network automation engineer,Terraform,2,1.1
network automation engineer,Jenkins,1,0.5
network automation engineer,Looker,1,0.5
network automation engineer,BigQuery,1,0.5
network automation engineer,PowerShell,1,0.5
network automation engineer,AWS,1,0.5
network automation engineer,JSON,1,0.5
network automation engineer,GCP,1,0.5
network automation engineer,Git,1,0.5
network automation engineer,GitHub,1,0.5
network engineer,Firewalls,309,19.6
network engineer,Azure,116,7.3
network engineer,AWS,113,7.2
network engineer,VMware,63,4.0
network engineer,Windows,58,3.7
network engineer,Cybersecurity,56,3.5
network engineer,Linux,51,3.2
network engineer,Python,45,2.8
network engineer,Ansible,30,1.9
network engineer,Active Directory,28,1.8
network engineer,CISSP,24,1.5
network engineer,Excel,23,1.5
network engineer,Terraform,17,1.1
network engineer,Splunk,16,1.0
network engineer,DevOps,16,1.0
network infrastructure engineer,Azure,5,38.5
network infrastructure engineer,AWS,4,30.8
network infrastructure engineer,Firewalls,4,30.8
network infrastructure engineer,MySQL,1,7.7
network infrastructure engineer,SQL,1,7.7
network infrastructure engineer,Linux,1,7.7
network infrastructure engineer,Windows,1,7.7
network infrastructure engineer,Oracle,1,7.7
network infrastructure engineer,GCP,1,7.7
network infrastructure engineer,Workday,1,7.7
network infrastructure engineer,CISSP,1,7.7
network security analyst,Firewalls,5,50.0
network security analyst,Cybersecurity,4,40.0
network security analyst,Incident Response,3,30.0
network security analyst,Risk Management,2,20.0
network security analyst,Linux,2,20.0
network security analyst,Windows,2,20.0
network security analyst,Spring,1,10.0
network security analyst,AWS,1,10.0
network security analyst,GCP,1,10.0
network security analyst,Splunk,1,10.0
network security analyst,Penetration Testing,1,10.0
network security analyst,Unix,1,10.0
network security engineer,Firewalls,14,28.0
network security engineer,Cybersecurity,5,10.0
network security engineer,Azure,5,10.0
network security engineer,Linux,3,6.0
network security engineer,Windows,3,6.0
network security engineer,AWS,2,4.0
network security engineer,Penetration Testing,1,2.0
network security engineer,Big Data,1,2.0
network security engineer,CISSP,1,2.0
network security engineer,Python,1,2.0
network security engineer,Ruby,1,2.0
network security engineer,ServiceNow,1,2.0
network security engineer,Incident Response,1,2.0
network security engineer,Zero Trust,1,2.0
network security engineer,SIEM,1,2.0
network systems engineer,Linux,2,16.7
network systems engineer,Windows,2,16.7
network systems engineer,VMware,2,16.7
network systems engineer,Penetration Testing,1,8.3
network systems engineer,Bash,1,8.3
network systems engineer,Python,1,8.3
network systems engineer,DevOps,1,8.3
network systems engineer,Active Directory,1,8.3
network systems engineer,Azure,1,8.3
network systems engineer,SQL,1,8.3
network systems engineer,Firewalls,1,8.3
network systems engineer,Oracle,1,8.3
nlp engineer,NLP,13,100.0
nlp team engineer,NLP,21,100.0
node js developer,JavaScript,6,54.5
node js developer,Node.js,5,45.5
node js developer,CI/CD,5,45.5
node js developer,Python,5,45.5
node js developer,AWS,4,36.4
node js developer,Git,4,36.4
node js developer,Docker,4,36.4
node js developer,Redis,4,36.4
node js developer,React,4,36.4
node js developer,MySQL,3,27.3
node js developer,PHP,3,27.3
node js developer,TypeScript,3,27.3
node js developer,Kubernetes,3,27.3
node js developer,HTML,2,18.2
node js developer,Linux,2,18.2
oracle application developer,SQL,13,100.0
oracle application developer,Oracle,13,100.0
oracle application developer,Unix,10,76.9
oracle application developer,Java,10,76.9
oracle application developer,PHP,1,7.7
oracle application developer,JavaScript,1,7.7
oracle database administrator,Oracle,23,100.0
oracle database administrator,SQL,16,69.6
oracle database administrator,Python,6,26.1
oracle database administrator,Linux,6,26.1
oracle database administrator,MongoDB,5,21.7
oracle database administrator,Unix,3,13.0
oracle database administrator,MySQL,3,13.0
oracle database administrator,DevOps,3,13.0
oracle database administrator,Azure,3,13.0
oracle database administrator,PowerShell,2,8.7
oracle database administrator,Bash,2,8.7
oracle database administrator,SSIS,2,8.7
oracle database administrator,AWS,2,8.7
oracle database administrator,Segment,1,4.3
oracle database administrator,Windows,1,4.3
oracle dba,Oracle,30,96.8
oracle dba,SQL,14,45.2
oracle dba,Linux,10,32.3
oracle dba,AWS,4,12.9
oracle dba,Terraform,4,12.9
oracle dba,Ansible,4,12.9
oracle dba,Python,3,9.7
oracle dba,Windows,2,6.5
oracle dba,Unix,2,6.5
oracle dba,Kubernetes,2,6.5
oracle dba,Jira,2,6.5
oracle dba,Confluence,2,6.5
oracle dba,MySQL,2,6.5
oracle dba,Azure,2,6.5
oracle dba,ETL,1,3.2
oracle developer,Oracle,15,100.0
oracle developer,SQL,11,73.3
oracle developer,ETL,5,33.3
oracle developer,XML,4,26.7
oracle developer,Python,4,26.7
oracle developer,JSON,3,20.0
oracle developer,Java,3,20.0
oracle developer,Data Analysis,3,20.0
oracle developer,Git,2,13.3
oracle developer,Data Modeling,2,13.3
oracle developer,MySQL,2,13.3
oracle developer,Informatica,2,13.3
oracle developer,PHP,1,6.7
oracle developer,Spring,1,6.7
oracle developer,Jenkins,1,6.7
pega developer,Unit Testing,9,37.5
pega developer,Java,5,20.8
pega developer,SQL,4,16.7
pega developer,XML,3,12.5
pega developer,JavaScript,3,12.5
pega developer,CSS,2,8.3
pega developer,.NET,2,8.3
pega developer,Tableau,1,4.2
pega developer,Snowflake,1,4.2
pega developer,HTML,1,4.2
pega developer,Linux,1,4.2
pega developer,JSON,1,4.2
pega developer,Unix,1,4.2
pega developer,Agile / Scrum,1,4.2
pega developer,Oracle,1,4.2
penetration tester,Penetration Testing,20,83.3
penetration tester,Cybersecurity,8,33.3
penetration tester,Python,7,29.2
penetration tester,Burp Suite,4,16.7
penetration tester,Java,4,16.7
penetration tester,CISSP,4,16.7
penetration tester,Incident Response,3,12.5
penetration tester,PowerShell,3,12.5
penetration tester,AWS,3,12.5
penetration tester,OWASP,3,12.5
penetration tester,Linux,3,12.5
